Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Reverse Hyperextension",2,50.0,20,0,0,,,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Nordic",1,0.0,8,0,0,"",,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Nordic",2,20.0,14,0,0,,,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Nordic",3,20.0,8,0,0,,,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Ab Wheel",1,0,10,0,0,"",,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Ab Wheel",2,0,10,0,0,,,
2022-09-24 11:43:50,"Hypertrophy Day 4",1h 31m,"Ab Wheel",3,0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Bench Press (Dumbbell)",1,65.0,10,0,0,"","",
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Bench Press (Dumbbell)",2,65.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Bench Press (Dumbbell)",3,60.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Bench Press (Dumbbell)",4,60.0,8,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Bench Press (Dumbbell)",5,55.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Row (Dumbbell)",1,65.0,10,0,0,"",,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Row (Dumbbell)",2,65.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Row (Dumbbell)",3,65.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Arnold Press (Dumbbell)",1,40.0,8,0,0,"",,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Arnold Press (Dumbbell)",2,40.0,9,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Arnold Press (Dumbbell)",3,40.0,9,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Arnold Press (Dumbbell)",4,40.0,7,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Pendlay Row (Barbell)",1,145.0,10,0,0,"",,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Pendlay Row (Barbell)",2,145.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Pendlay Row (Barbell)",3,145.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Pendlay Row (Barbell)",4,145.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Chest Dip",1,0.0,10,0,0,"",,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Chest Dip",2,0.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Chest Dip",3,0.0,8,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Chest Dip",4,0.0,8,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-09-26 15:13:06,"Hypertrophy Day 1",1h 17m,"Incline Curl (Dumbbell)",4,15.0,10,0,0,,,
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Squat (Barbell)",1,245.00000000000003,10,0,0,"","",
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Squat (Barbell)",2,245.00000000000003,10,0,0,,,
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Squat (Barbell)",3,245.00000000000003,10,0,0,,,
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Squat (Barbell)",4,245.00000000000003,12,0,0,,,
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Deadlift (Barbell)",1,275.0,8,0,0,"",,
2022-09-27 16:20:41,"Hypertrophy Day 2",51m,"Deadlift (Barbell)",2,275.0,8,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bent Over One Arm Row (Dumbbell)",1,74.99999999999999,14,0,0,"","",
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bent Over One Arm Row (Dumbbell)",2,74.99999999999999,12,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bent Over One Arm Row (Dumbbell)",3,74.99999999999999,12,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bent Over One Arm Row (Dumbbell)",4,74.99999999999999,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bent Over One Arm Row (Dumbbell)",5,74.99999999999999,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bench Press (Barbell)",1,165.0,10,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bench Press (Barbell)",2,165.0,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bench Press (Barbell)",3,165.0,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Bench Press (Barbell)",4,165.0,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Chest Fly (Dumbbell)",1,20.0,20,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Chest Fly (Dumbbell)",2,20.0,16,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Chest Fly (Dumbbell)",3,20.0,14,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Chest Fly (Dumbbell)",4,20.0,13,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Arnold Press (Dumbbell)",1,40.0,12,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Arnold Press (Dumbbell)",2,40.0,9,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Arnold Press (Dumbbell)",3,40.0,8,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Arnold Press (Dumbbell)",4,40.0,8,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Incline Curl (Dumbbell)",1,20.0,12,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Incline Curl (Dumbbell)",2,20.0,8,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Incline Curl (Dumbbell)",3,15.0,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Incline Curl (Dumbbell)",4,12.0,12,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Pull Up",1,0,8,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Pull Up",2,0,6,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Triceps Extension",1,65.0,12,0,0,"",,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Triceps Extension",2,65.0,10,0,0,,,
2022-09-29 17:57:02,"Hypertrophy Day 3",1h 15m,"Triceps Extension",3,65.0,8,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Bent Over One Arm Row (Dumbbell)",1,70.0,10,0,0,"","",
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Bent Over One Arm Row (Dumbbell)",2,70.0,10,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Bench Press (Barbell)",1,135.0,10,0,0,"",,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Bench Press (Barbell)",2,135.0,10,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Chest Fly (Dumbbell)",1,25.0,10,0,0,"",,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Chest Fly (Dumbbell)",2,25.0,10,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Chest Fly (Dumbbell)",3,25.0,10,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Arnold Press (Dumbbell)",1,37.49999999999999,10,0,0,"",,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Arnold Press (Dumbbell)",2,37.49999999999999,10,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Pull Up",1,0,8,0,0,"",,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Pull Up",2,0,6,0,0,,,
2022-10-06 16:38:02,"Hypertrophy Day 3",56m,"Incline Curl (Dumbbell)",1,20.0,7,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Bench Press - Close Grip (Barbell)",1,165.0,10,0,0,"","",
2022-10-10 17:50:44,"Afternoon Workout",58m,"Bench Press - Close Grip (Barbell)",2,155.0,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Bench Press - Close Grip (Barbell)",3,155.0,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Bench Press - Close Grip (Barbell)",4,149.99999999999997,8,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Row (Dumbbell)",1,60.0,10,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Row (Dumbbell)",2,60.0,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Row (Dumbbell)",3,60.0,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Arnold Press (Dumbbell)",1,37.49999999999999,12,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Arnold Press (Dumbbell)",2,37.49999999999999,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Arnold Press (Dumbbell)",3,37.49999999999999,9,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Arnold Press (Dumbbell)",4,37.49999999999999,8,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Chest Fly (Dumbbell)",1,25.0,10,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Chest Fly (Dumbbell)",2,25.0,7,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Chest Fly (Dumbbell)",3,25.0,6,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Chest Fly (Dumbbell)",4,25.0,6,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Pull Up",1,0,10,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Pull Up",2,0,8,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Pull Up",3,0,7,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Curl (Dumbbell)",1,25.0,6,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Curl (Dumbbell)",2,20.0,7,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Curl (Dumbbell)",3,20.0,7,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Incline Curl (Dumbbell)",4,20.0,6,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Triceps Extension",1,60.0,15,0,0,"",,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Triceps Extension",2,60.0,10,0,0,,,
2022-10-10 17:50:44,"Afternoon Workout",58m,"Triceps Extension",3,60.0,8,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Good Morning (Barbell)",1,115.0,6,0,0,"","",
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Good Morning (Barbell)",2,115.0,6,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Good Morning (Barbell)",3,115.0,6,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Good Morning (Barbell)",4,115.0,6,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Deadlift (Barbell)",1,250.0,8,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Deadlift (Barbell)",2,250.0,8,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"ATG Split Squat",1,25.0,8,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"ATG Split Squat",2,25.0,8,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Nordic",1,0.0,3,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Nordic",2,0.0,3,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Nordic",3,0.0,2,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Reverse Hyperextension",1,50.0,20,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Reverse Hyperextension",2,50.0,20,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Ab Wheel",1,0,10,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Ab Wheel",2,0,10,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Ab Wheel",3,0,10,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Ab Wheel",4,0,10,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Bench Press (Dumbbell)",2,50.0,8,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Bench Press (Dumbbell)",3,50.0,8,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",1,25.0,8,0,0,"",,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",2,20.0,12,0,0,,,
2022-10-11 17:21:11,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",3,20.0,8,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Squat (Barbell)",1,225.0,10,0,0,"","",
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Squat (Barbell)",2,225.0,10,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Deadlift (Barbell)",1,265.0,8,0,0,"",,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Deadlift (Barbell)",2,265.0,8,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Deadlift (Barbell)",3,265.0,8,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Bench Press (Barbell)",1,155.0,10,0,0,"",,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Bench Press (Barbell)",2,155.0,10,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Bench Press (Barbell)",3,155.0,10,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Incline Curl (Dumbbell)",1,25.0,12,0,0,"",,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Incline Curl (Dumbbell)",2,20.0,12,0,0,,,
2022-10-15 17:04:11,"Afternoon Workout",1h 7m,"Incline Curl (Dumbbell)",3,20.0,8,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Bench Press - Close Grip (Barbell)",1,175.0,10,0,0,"","",
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Bench Press - Close Grip (Barbell)",2,160.0,10,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Bench Press - Close Grip (Barbell)",3,160.0,10,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Bench Press - Close Grip (Barbell)",4,155.0,8,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Bench Press - Close Grip (Barbell)",5,145.0,6,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Incline Row (Dumbbell)",1,65.0,10,0,0,"",,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Incline Row (Dumbbell)",2,65.0,10,0,0,,,
2022-10-17 10:57:12,"Fall 22 Hypertrophy 1",50m,"Incline Row (Dumbbell)",3,65.0,10,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Squat (Barbell)",1,235.0,10,0,0,"","",
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Squat (Barbell)",2,235.0,10,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Squat (Barbell)",3,235.0,10,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Deadlift (Barbell)",1,275.0,8,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Deadlift (Barbell)",2,275.0,8,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Deadlift (Barbell)",3,275.0,8,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Nordic",1,0.0,2,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Nordic",2,10.0,6,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Nordic",3,10.0,8,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Reverse Hyperextension",1,50.0,20,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Reverse Hyperextension",2,50.0,20,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Reverse Hyperextension",3,50.0,20,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Bench Press (Dumbbell)",1,55.0,8,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Bench Press (Dumbbell)",2,55.0,8,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Bench Press (Dumbbell)",3,55.0,11,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Curl (Dumbbell)",1,25.0,13,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"Incline Curl (Dumbbell)",3,25.0,10,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"ATG Split Squat",1,30.0,8,0,0,"",,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"ATG Split Squat",2,30.0,8,0,0,,,
2022-10-18 18:13:40,"Evening Workout",1h 35m,"ATG Split Squat",3,30.0,8,0,0,,,
2022-10-21 14:08:01,"Afternoon Workout",11m,"Push Up",1,0,20,0,0,"","",
2022-10-21 14:08:01,"Afternoon Workout",11m,"Push Up",2,0,20,0,0,,,
2022-10-21 14:08:01,"Afternoon Workout",11m,"Push Up",3,0,20,0,0,,,
2022-10-21 14:08:01,"Afternoon Workout",11m,"Pull Up",1,0,10,0,0,"",,
2022-10-21 14:08:01,"Afternoon Workout",11m,"Pull Up",2,0,8,0,0,,,
2022-10-21 14:08:01,"Afternoon Workout",11m,"Pull Up",3,0,6,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Bench Press - Close Grip (Barbell)",1,185.00000000000003,8,0,0,"","",
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Bench Press - Close Grip (Barbell)",2,155.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Bench Press - Close Grip (Barbell)",3,155.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Bench Press - Close Grip (Barbell)",4,155.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Bench Press - Close Grip (Barbell)",5,155.0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Row (Dumbbell)",1,70.0,10,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Row (Dumbbell)",2,70.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Row (Dumbbell)",3,70.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Arnold Press (Dumbbell)",1,37.49999999999999,17,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Arnold Press (Dumbbell)",2,37.49999999999999,12,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Arnold Press (Dumbbell)",3,37.49999999999999,7,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Arnold Press (Dumbbell)",4,37.49999999999999,7,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Chest Fly (Dumbbell)",1,25.0,14,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Chest Fly (Dumbbell)",2,25.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Chest Fly (Dumbbell)",3,25.0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Chest Fly (Dumbbell)",4,25.0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Pull Up",1,0,12,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Pull Up",2,0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Pull Up",3,0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Pull Up",4,0,4,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Incline Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Triceps Extension",1,65.0,10,0,0,"",,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Triceps Extension",2,65.0,8,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Triceps Extension",3,60.0,7,0,0,,,
2022-10-24 15:36:19,"Fall 22 Hypertrophy 1",1h 17m,"Triceps Extension",4,60.0,8,0,0,,,
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Squat (Barbell)",1,245.00000000000003,10,0,0,"","",
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Squat (Barbell)",2,225.0,10,0,0,,,
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Squat (Barbell)",3,225.0,10,0,0,,,
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Squat (Barbell)",4,225.0,10,0,0,,,
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Deadlift (Barbell)",1,295.0,8,0,0,"",,
2022-10-26 08:13:37,"Fall 22 Hypertrophy 2",57m,"Deadlift (Barbell)",2,295.0,8,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Bench Press (Barbell)",1,185.00000000000003,10,0,0,"","",
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Bench Press (Barbell)",2,185.00000000000003,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Bench Press (Barbell)",3,185.00000000000003,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Bench Press (Barbell)",4,185.00000000000003,7,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Underhand Chest Supported Row",1,65.0,10,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Underhand Chest Supported Row",2,65.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Underhand Chest Supported Row",3,65.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Underhand Chest Supported Row",4,65.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Incline Bench Press (Dumbbell)",1,65.0,8,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Incline Bench Press (Dumbbell)",2,65.0,7,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Incline Bench Press (Dumbbell)",3,65.0,6,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Incline Bench Press (Dumbbell)",4,65.0,7,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Pull Up",1,0,14,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Pull Up",2,0,7,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Pull Up",3,0,7,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Lateral Raise (Cable)",1,10.0,12,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Triceps Extension",1,65.0,15,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Triceps Extension",2,65.0,13,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Triceps Extension",3,65.0,11,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Triceps Extension",4,65.0,8,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Preacher Curl (Barbell)",1,50.0,10,0,0,"",,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Preacher Curl (Barbell)",2,50.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Preacher Curl (Barbell)",3,50.0,10,0,0,,,
2022-10-27 16:24:46,"Afternoon Workout",1h 37m,"Preacher Curl (Barbell)",4,50.0,10,0,0,,,
2022-10-31 18:53:27,"Evening Workout",40m,"Good Morning (Barbell)",1,185.00000000000003,6,0,0,"","",
2022-10-31 18:53:27,"Evening Workout",40m,"Good Morning (Barbell)",2,135.0,6,0,0,,,
2022-10-31 18:53:27,"Evening Workout",40m,"Good Morning (Barbell)",3,135.0,6,0,0,,,
2022-10-31 18:53:27,"Evening Workout",40m,"Squat (Barbell)",1,255.0,11,0,0,"",,
2022-10-31 18:53:27,"Evening Workout",40m,"Squat (Barbell)",2,225.0,10,0,0,,,
2022-10-31 18:53:27,"Evening Workout",40m,"Squat (Barbell)",3,225.0,10,0,0,,,
2022-11-01 18:10:25,"Evening Workout",43m,"Chest Dip",1,15.0,8,0,0,"","",
